rating,review
__label__1 ,Har sendt min vare retur og ALLIGEVEL tillader de sig at trække beløbet - jeg har skrevet 2 gange at varen er sendt retur uden respons.
__label__2 ,Jeg syntes zalando er meget godt men nu har jeg kigget på omkring 7 par sko som alle kun har størrelse 50 tilråde. Det syntes jeg er for dårligt.
__label__5 ,Hej Zalando.Jeg skriver til jer  fordi jeg snakkede med Mathias Rolighed d.d. 10.8.21.Han skriver en mail til mig om  at han/I beklager at systemet har fejlet. Men han ga' mig en super service og fik klaret returnering og sat kontoen i 0.Derudover skal det også lige siges  at jeg snakkede med en af jeres kollegaer for 10-14 dage siden og hun sagde at der var ingen bekymring  hun kunne godt se  at min returnering var registreret og sendt retur med PN. Udover alt det her  så er jeg virkelig glad for at være kunde hos jer. Har aldrig oplevet problemer.5 stjerner herfra. Giv jeres kollegaer en high five!
__label__1 ,Lad være med at handle på Zalando med Debitkort. De forbeholder sig retten til at holde beløbet reserveret i 30 dage - uanset om de har hævet pengene ved en fejl. OG de vil ikke selv ringe til bankens kortservice og frigive beløbet  men anmoder om at man sender fortrolige data over en normal email forbindelse. SØRGELIG og DÅRLIG kundeservice. Vi handler der ALDRIG MERE.
__label__1 ,Bestilte en hjemmefut størrelse 35/36. Fik tilsendt størrelse 36/37.Ringede og returnerede varen.Fik ny vare tilsendt  men igen i størrelse 36/37.Ringede og Zalando bad om billeder af varen og label på indpakning.De forsikrede mig om at lageret nu var ajour  og ny rigtig vare vil ankomme.Nu har jeg så modtaget varen for 3. gang  og gæt hvilken størrelse  RIGTIGT 36/37.Imponerende og sørgeligt at det er muligt for Zalando at gentage den samme fejl 3 gange.Varen returneres og ikke genbestilt.
__label__4 ,very god service  keep the good job nataly
__label__1 ,Læg varen i kurven til tilbudspris  gå til kassen og betal fuld pris! Total useriøst og ikke til at komme i kontakt med….e-mail eksisterer ikke og telefon tages ikke!
__label__2 ,Jeg bestilte mine vare første gang i juli. Pengene blev trukket på min konto  men desværre dukkede pakken aldrig op. Det viste sig at den var gået tabt i transit. Først skulle jeg kontakte Postnord for at høre status og derefter få Zalando til at lave en reklamation hos Postnord. Zalando svarede rigtig hurtigt tilbage og sendte pengene retur med det samme. Det var også muligt at bestille varene igen og få dem leveret. Her ankom de 7 august  præcist en måned senere end første bestilling. Desværre er den ene bluse en størrelse for lille  men her er det ikke muligt at bytte til en anden størrelse uden at skulle betale pris differencen  da varen ikke længere er på tilbud. Alt i alt en træls  besværlig  tidskrævende og dyr oplevelse at handle!Jeg bestilte mine vare første gang i juli. Pengene blev trukket på min konto  men desværre dukkede pakken aldrig op. Det viste sig at den var gået tabt i transit. Først skulle jeg kontakte Postnord for at høre status og derefter få Zalando til at lave en reklamation hos Postnord. Zalando svarede rigtig hurtigt tilbage og sendte pengene retur med det samme. Det var også muligt at bestille varene igen og få dem leveret. Her ankom de 7 august  præcist en måned senere end første bestilling. Desværre er den ene bluse en størrelse for lille  men her er det ikke muligt at bytte til en anden størrelse uden at skulle betale pris differencen  da varen ikke længere er på tilbud. Alt i alt en træls  besværlig  tidskrævende og dyr oplevelse at handle!
__label__1 ,Har bestilt tøj til min datter i str xs-s. Det fremsendte varierer i str 5/6 år barn til xl voksen. Returnering er ikke mulig  da jeg har handlet som gæst og derfor ikke var logget ind på min egen profil (det har aldrig været er problem på div andre websites). Kundeservice ignorerer mine henvendelser. Vil helt klart anbefale at handle et andet sted
__label__1 ,Det er helt vildt frustrerende  at man i 2021 er nødt til at betale med bankoverførsel. Det er både tidskrævende  og så går betalingen først igennem efter flere dage  hvilket medføre længere leveringstid.Jeg har altid handlet hos jer  og det har været super nemt.Men af en eller anden årsag  skal jeg nu altid betale med bankoverførsel. Det er opstået efter  at jeg har et gavekort til at benytte på jeres hjemmeside.Dog kan jeg ikke få øje på  hvorfor de to ting  skulle hænge sammen.
__label__2 ,Jeg syntes faktisk at zalando er en rigtig god hjemmeside  men rigtige gode varer. Men leveringstiden? Det er lidt det der gør at jeg overvejer at bestille mine ting fra andre hjemmesider i udlandet hvor at tingene er her inden for et par dage  til trods for at det skal meget meget længere Det tager simpelhen så laang tid for varerne at komme. Der stå levering 2-5 dage ? Så hvis man tager sig tid til at vente og ikke står og mangler tingene her og nu. Så er det en helt fin hjemmeside at bestille fra.OPDATERING: I dag (7 aug) er min mors pakke kommet hjem før min til trods for at hun bestilte en dag senere end mig og vi har bestilt det samme.
__label__5 ,Jeg handler jævnligt hos Zalando og oplever altid kort leveringstid og god service.
__label__1 ,Jeg modtog en vare der var i stykker  og som jeg derfor ville sende tilbage. Kundeservice sendte mig en fragtlabel som de bad mig klistre på  men Post Nord kunne hverken scanne eller genkende denne type label. Jeg meddelte flere gange til Zalando at Post Nord mente at deres retur-label var fejlbehæftet  men de insisterede gentagne gange på at jeg blot skulle afsende den. Nu har de så  efter flere uger og mange  mange mails  sendt mig en ny (og korrekt) label  men pakken er allerede sendt afsted og formentlig gået tabt  og jeg har derfor mistet både sko og penge som en direkte følge af  at deres kundeservice har sendt mig en forkert label.
__label__1 ,De skriver 1-2 dages levering og varen er på lager. Efter afgivet bestilling sker der bare ikke noget i 2 dage hvorefter man så får besked på at den er sendt. Jeg havde forståelse hvis den havde været på fjernlager  eller vi var inde over weekend  helligdage men ordrer er tirsdag og der bliver først gjort noget torsdag. Den skulle være brugt til en fødselsdag  som den så ikke nåede frem til. Jeg tror at alle moderne webbutikker nu ved  at tempo er afgørende hvis de skal overleve - Zalando ser ikke ud til at lade det betyde noget for dem - ærgerligt. Omvendt kærer de vist ej heller for dårlige anmeldelser herinde …..
__label__5 ,Jeg har handlet hos Zalando gennem mange år og har altid været tilfreds  både med varerne og levering.
__label__1 ,Vil aldrig bestille fra dem igen. Elendig og firkantet kundeservice.
__label__4 ,Super god hjemmeside  men øv at man ikke kan betale med MobilePay.
__label__1 ,Havde handlet som mange andre på cybermonday på Zalando  hvorefter jeg venter cirka 7 dage for at få at vide at min pakke nu er ved at blive pakket. 2 dage senere får jeg en mail om at min pakke er annulleret og at jeg som kompensation får 15% på næste køb  selvom at jeg fik 45-50% cybermonday  dårlig behandling hele vejen igennem...
__label__5 ,Jeg får altid virkelig god service hos Zalando. Jeg bestiller meget  for jeg handler aldrig i fysiske butikker. Jeg sender også en del retur  fordi mine proportioner altid ligger lige mellem størrelser og der er ALDRIG brok eller problemer med Zalando. Jeg får altid mine penge tilbagebetalt lynhurtigt! Zalando er helt genialt.
__label__1 ,Min bestilling på hele 3 forskellige produkter købt på Black Friday er blevet annulleret. Havde jeg vidst at Zalando var et usikkert sted at shoppe  så havde jeg handlet et andet sted på Black Friday  så jeg var sikret at gøre et godt køb. Zalando tilbyder 15% på mit næste køb  men jeg skal købe for 400 kr.  for at få min rekompensations rabat  trods mit køb ikke oversteg 400 kr.. Havde de så tilbudt 25%  som er den procentsats jeg nu går glip af  så havde der været lidt sammenhæng.Handler aldrig på Zalando igen!
__label__1 ,Ordre afgivet den 23. november  betaling trukket umiddelbart efter. Ordren har så ligget parkeret i OSLO de seneste par uger. Flere e-mails sendt til Zalando  - ingen respons  trods anmodning om levering eller refundering af betaling. Det er bare ikke godt nok  og der er ikke engang tale om ringe service; Der er bare slet ingen!
__label__3 ,Zalando sendte mine sko to størrelser mindre end bestilt!! Spild af min tid - Øv!
__label__5 ,Har altid kun gode oplevelser med zalando
__label__1 ,Har modtaget er par støvler  der meget tydeligt har været brugt! Nu kan jeg så bøvle med returnering osv..... træls...
__label__5 ,Endnu engang hurtig levering! Tak Zalando  jeg vender retur igen :)
__label__5 ,Mit absolut yndlings sted at købe tøj. Virkelig god hjemmeside  med stort udvalg af tøj. Virkelig glad for zalando.
__label__1 ,Jeg bestilte 3 varer på tilbud ved zalando. Den ene blev leveret efter 4 dage  hvilket er super fint. Da jeg efter 1 uge kunne se at pakken med de resterende stod som ikke afsendt  kontaktede jeg kundeservice. De kunne fortælle at pakken var gået tabt og at mine penge ville komme retur. Dermed kunne jeg få lov bestille varerne igen til fuld pris  da de ikke kunne sende mig en ny  og så kontakte dem igen så de kunne refundere differencen. Ikke nok med at man selv skal kontakte dem for at få konstateret at de har smidt pakken væk  så skal man betale for varerne igen plus bøvle med at ringe for at få penge tilbage og igen vente mens man har penge stående på deres konto 2 gange for varer man skulle have haft en uge før.Utrolig dårlig service af et så stort firma. Det kan boozt sikkert gøre bedre.
__label__5 ,Fantastisk service! Jeg har lige ringet og snakket med deres kundeservice angående en ordre hvor jeg havde fået bestilt skoene for store og så var de efterfølgende steget i pris  men de var så søde at matche prisen igen hvis jeg lavede en ny ordre på skoene i en størrelse mindre. Virkelig virkelig god service og hun var enormt hjælpsom og venlig hende jeg snakkede med! Jeg bestiller tit fra Zalando og de har den bedste bytteservice jeg nogensinde har oplevet og de levere hurtigt. Jeg vil helt klart anbefale dem :-)
__label__4 ,Har handlet hos dem i en årrække  og både priser og leveringstider er tilfredsstillende.
__label__1 ,Har i dag modtaget et fossil smart watch som julegave til min kæreste.Da jeg åbner pakken  ser jeg med det samme at det ikke er leveret i eller med original emballage.Faktisk ingen emballage overhovedet.Det er blevet sendt i en lille uoriginal kasse  kun lader og ur.Jeg tager det op  og kan med det samme se at uret er slidt (ridset) i remmen  samt laderen også ser ret slidt ud  så uden på bærer det tydelige præg af at være brugt.Jeg får ladet uret lidt op  og finder så ud af at der er en konto tilknyttet uret  samt det er opstillet på hollandsk.Finder ligeledes ud af at der er fjernet ca 3 Led på uret  så det er meget smalt  ca 15 cm i stedet for 19 som der står i varebeskrivelsen.Så der er for mig absolut ingen tvivl om at jeg har fået et godt brugt ur  og det har jeg så givet 1900 kr for. Helt ærligt Zalando  hvad har i tænkt da i har pakket det?Det er da i hvert fald snyderi og dårlig stil. Nu har jeg så fået af vide at jeg skal sende det retur til reklamation  hvilket jeg selvfølgelig gør.Med en behandlingstid på 14 dage + i den her travle tid  og står så med 1900 kr mindre på kontoen til jul  samt ingen gave til kæresten.Det er fand.me træls. Mvh Stephan.
__label__1 ,Det er under al kritik  at Zalando påstår  at man hos dem kan få leveret med ekspreslevering. Selvom der står på alle deres varer  at ekspres levering er tilgængelig er der absolut ingen af varerne  som kan bestilles med ekspres levering  når man har varerne i kurven og klar til at betale. Når man henvender sig til deres kundeservice har de den ene undskyldning efter den anden for hvorfor varerne alligevel ikke kan leveres med ekspres selvom de reklamerer med det.Totalt dårlig stil at reklamere med noget  man alligevel ikke kan tilbyde og så komme med 50 undskyldninger for  hvorfor de vildleder deres kunder med løfter om hurtig levering m.v. Det er falsk markedsføring og de er godt selv klar over  at de ikke kan tilbyde andet end almindelig standard levering som alle deres konkurrenter. Intet specielt over Zalando ud over de snyder deres kunder.
__label__1 ,Zalando er da blevet fuldstændig upålideligt. Pakker leveres overhovedet ikke som lovet. Der kommer lynhurtigt en meddeles om at pakken er klar til afsendelse og derefter sker der intet i mange dage. Tror jeg finder et andet sted at handle for det her er mere reglen end undtagelsen.
__label__1 ,Jeg har altid handlet på zalando og har altid modtaget mine ordre. Jeg lagde to bestillinger på Black friday  den ene bestilling kom allerede om tirsdagen  den anden ordre står stadig som accepteret. Jeg har 3 gange skrevet til zalando og det er nærmest et standard svar man modtager hver gang om at den er pakket og er klar til afsendelse og jeg vil modtage en afsendelsesmail når ordren har forladt lageret. Virkelig dårlig stil!
__label__3 ,Åh  Zalando  altså... jeg har virkelig elsket at handle hos jer i mange år  men jeg synes ærligt talt  at det er blevet noget op ad bakke efterhånden! :-(Selve jeres hjemmeside  jeres sortiment og jeres varer er jeg som udgangspunkt fuldt ud tilfreds med. I har en brugervenlig og dejligt overskuelig hjemmeside  mange lækre mærker og gode  vellignende billeder af jeres varer - og det er fedt med den lille videopræsentation  der fx giver en fin fornemmelse for tøjets pasform  stof etc. Det bedste ved jeres hjemmeside er  at I har sådan et omfattende filtreringssystem  der gør det fantastisk nemt at finde frem til lige præcis det tøj  man leder efter - uden at man skal kigge 30 siders varer igennem. Alene på grund af dét har I i mange år været min favoritonlineshop.Men  men  men. For det første  så er det altså dødirriterende  at man ikke bare kan betale med sit dankort mere  men at man skal lave en bankoverførsel. Det er jo så meget mere besværligt  og det er også tidskrævende - det lægger jo min. en dag ekstra til leveringstiden  fordi selve bankoverførslen i hvert fald er et døgn om at blive registreret. Det fremgår af jeres FAQ på jeres hjemmeside  at jeres kundeserviceteam ikke har indflydelse på de fremlagte betalingsmuligheder og heller ikke kan ændre på dem  samt at I af sikkerhedsmæssige årsager heller ikke har adgang til de informationer  der kan skyldes den manglende betalingsmulighed. Det giver jo ingen mening  når det er JERES system.For det andet  så får man - hvis man har returneret en vare - besked om  at man kan sende sine kontooplysninger til en angiven e-mailadresse  men når jeg har sendt en mail til den angivne adresse  har jeg hver gang fået den retur med besked om  at det ikke er muligt at sende mails til denne adresse. Det giver jo heller ikke rigtigt mening...Sidst men ikke mindst  så synes jeg godt nok  at jeres leveringstider er blevet trættende lange. Jeg har afgivet en ordre den 27.11.19 (og foretaget bankoverførslen samme dag) og pakken er STADIG undervejs... ifølge Track and Trace bliver den leveret i morgen. Det vil jeg glæde mig til  men øv  hvor det er altså utilfredsstillende  at det tager så lang tid! :-(
__label__4 ,Super lækkert og billigt tøj!Dog lidt spøjs at dele pakker op i flere forsendelser?Jeg læste at hvis man var heldig samlede de 2 ordre i én forsendelse  men for mig skete det modsatte  fik 6. leverancer for 3 ordre - og da de kom kunne jeg ompakke det hele til blot at være i EN kasse - den største af kasserne de havde sendt.Super fedt og billigt tøj! Derfor stadig næsten fuldt hus herfra :-)
__label__5 ,Altid varen til tiden  som lovet  perfekt!!!
__label__5 ,Perfekt  varer i restordre kom som lovet ved bestilling.
__label__5 ,Perfekt. Levering af min nye vægt dagen efter. Alt ok.
__label__5 ,Har kæmpet lidt med en producent i USA om et fejlbehæftet og endte med at måtte lave en reklamation. Havde ingen printer tilgængelig  så Proshop oprettede reklamationen for mig. Jeg er blevet holdt ajour med forløbet og har slutteligt fået bekræftet  at pengene krediteres. En supergod proces  hvor jeg som kunde holdes i loopet hele vejen og føler mig oplyst/tryg. God stil  Proshop
__label__5 ,Hurtig betjening  god service  
__label__5 ,Super hurtig levering og en service i topklasse 
__label__1 ,"Remmen på mit fitbut ur knækker efter 7 mdrs brug. Jeg opretter reklamationssag med billeder af uret. Får besked på at sende uret ind  før de kan behandle sagen  så det gør jeg. Proshop vurderer  at uret har været udsat for fysisk overlast og skaden dermed er selvforskyldt (de bebrejder dermed sin kunde for at have brugt uret forkert uden at kunne bevise det på nogen måde). Jeg har brugt uret helt ""almindeligt"" og forventeligt - har taget det af og på  når jeg skal i bad - det er hvad man kan forvente er normal brug og IKKE overlast for sådan et ur  som i øvrigt er beregnet til at sove med og have på 24/7. Derfor vil jeg mene  at skaden er dækket af reklamation. Men det mente Proshop ikke og fred være med det... jeg får uret retur  MEN nu er skærmen helt sort og kan ikke starte  selvom uret er fuldt opladt (og lyser bag på). Kan fint connecte til det med min telefon - det er blot skærmen  der er helt sort. Jeg søger på nettet og finder ud af  at det er et kendt problem. Jeg forsøger mig med de løsningsforslag  jeg kan finde frem til  men det virker ikke.Så må jeg kontakte Proshop igen og fortælle  at de har sendt mig et defekt ur retur  der virkede inden  jeg sendte det ind til dem. Får at vide  at jeg skal oprette en ny reklamationssag på det og at de i værste fald kan hjælpe mig med at bortskaffe uret uden det vil koste mig noget (what??). Jeg er naturligvis ikke interesseret i at få bortskaffet mit ur  men i at få et ur der virker  ligesom det gjorde inden  jeg sendte det ind (!!)Jeg opretter den nye sag og sender uret ind endnu engang. Får besked om  at skaden igen er selvforskyldt og at jeg kan vælge  at de sender det videre til et eksternt serviceværksted  som kan give deres vurdering. Det siger jeg ja tak til. 14 dage efter Proshop har modtaget mit ur  har jeg endnu ikke hørt noget og jeg spørger derfor efter status. Blot 27 minutter senere får jeg svar om  at jeg skal sende ladekablet med ind til servicecenteret for  at de kan behandle min sag (HVORFOR får jeg først besked om det nu  og først når jeg selv spørger efter status??? Og hvorfor gav kundeservice mig ikke besked om det  da de ringede og sagde  at de ville have uret ind igen? Hvorfor gav de mig ikke besked om det med det samme  da de modtog uret for 14 dage siden? Hvorfor skal kunden selv rykke for svar?).Der er nu gået 2 5 mdr siden jeg oprettede den første reklamationssag  og 3 uger siden jeg fik et defekt ur retur fra Proshop. Hvor længe skal denne sag tage?? Og hvad mon outcome bliver? Vil Proshop tage ansvar og imødekomme deres reklamationsret?"
__label__5 ,Altid et godt sted at handle. Det kører som det skal også hvis det handler om en reklamation.
__label__5 ,Bestilling og levering perfekt.Jeg valgte at returnere det købte  og det gik også glat.
__label__5 ,Som sædvanlig en enkel og let hjemmeside når den rigtige vare skulle findes. Hurtig og sikker levering.
__label__5 ,Levering på under et døgn og produkt helt i top!
__label__5 ,Fantastisk fornøjelse at handle med. Købte et produkt på hjemmesiden  valgte bare fragt til postnord pakkeboks og den var leveret dagen efter.
__label__5 ,Det er nok den hurtigste levering jeg har fået fra en net handel  der gik omkring 18 timer fra bestilling til levering  super hurtigt
__label__5 ,Super hurtig levering og bedste prisDet er absolut ikke sidste gang jeg handler hos jer.
__label__5 ,God og hurtig handel! Skarp pris og godt produkt!
__label__5 ,Kanon hurtig levering. Fik varerene dagen efter  jeg havde bestilt.
__label__5 ,Jeg modtog min pakke 13 timer efter bestilling. Tak for den meget hurtige levering.
__label__5 ,Hurtig levering og stabil levering  selv om aftenen kan man bestille og varen lander næste dag  hvis man bestiller inden kl. 21.Det er lækkert!
__label__5 ,Pakken ankom til mit hus  inden jeg kom hjem. Synes du ikke  det er interessant :-)
__label__5 ,Fortsat en fornøjelse at bestille varer hos Prishop  med ekspres levering. Vender gerne tilbage.
__label__5 ,Et godt bekendtskab. Fandt hurtigt en for mig ideel vare. Hurtig leverance. Anbefales.
__label__5 ,Jeg har handlet mange gange hos Proshop   som jeg har foretrukket når prisen var nogenlunde fordelagtig.Og  indtil videre har jeg aldrig haft nogen form for negative oplevelser med Proshop.  Det er på den anden side også relativt begrænset hvor megen service at jeg selv har haft brug for.  Men jeg kender en der har haft hardware der gik istykker og hvor at der ingen problemer var med service og at få det byttet som var gået istykker.  Så jeg regner med at det er generelt at kunderne bliver behandlet OK også ved service behov.  Tak ! Proshop salg og levering fejler  efter min mening intet og jeg er genrelt tilfreds med de handler jeg har gkort der !
__label__5 ,Har handlet rigtig mange gange hos proshop  det er lyn levering  super god service der er aldrig nogen problemer  et fantastisk sted og handle  kan varmt anbefale proshop  
__label__5 ,Super hurtig levering og ALTING bare i orden
__label__5 ,Fin pris og god service. Meget tilfreds..
__label__5 ,Super god service i chatten.Fik en rigtig fin hjælp af Mikkel - han ved rigtig meget om de produkter han sælger  og har derfor ydet en superb support :)
__label__5 ,Super fin og hurtig levering endnu engang  kan klart anbefales
__label__4 ,Produktet var ok  men vejledningen  der fulgte med var ikke på et sprog der almindeligvis forstås i et vestligt landLeveringstiden var hurtig og præcis!
__label__4 ,Godt produkt. Forsendelse skulle komme næste dag som var en søndag  dette passede ikke. Forsendelsen var ved postboks om mandagen. Bestilte lørdags.
__label__1 ,"Jeg købte en Gigabyte P850GM strømforsyning hos Proshop  men opdagede via en af GamersNexus YouTube videoer at der er en risiko for at den kunne eksplodere... (Ja du læste rigtigt) Dette ville være  ifølge videon  decideret farligt for både mine PC komponenter og mig selv.Da jeg kontakter Proshop får jeg at vide at de allerede er klar over problematikken og jeg bare kan få pengene retur... De beklager først da jeg udtrykker min utilfredshed.Jeg kan ikke andet end at blive chokeret over at de ikke har taget kontakt til mig vedr. dette  men at jeg i stedet skal finde ud af det via en YT video. Derfor giver jeg dem 1 stjerne for dette forløb da Proshop tilsyneladende er fuldstændig ligeglad med deres kunder.Svar til Proshop:I påstår at ""På daværende tidspunkt var der ingen officiel udmelding om problemet eller en tilbagekaldelse fra Gigabyte"".Dette er ikke korrekt.Jeg kontaktede jer d. 23-8. Men Gigabyte kom med en officiel udmelding d. 13-8 som jeg gerne vil linke til hvis Trustpilot.dk tillod links.Det er 10 dage for meget der er gået.Desuden fik jeg ikke pengene retur inden for 4 dage. De kom først ind på min bankkonto d. 7 sep."
__label__5 ,Hej ProshopVil bare lige minde Jer på  at min pakke blev afleveret i en helt forkert butik 30 km væk fra min adresse - MEN Proshop var hurtig til at reagere på min mail og efter et par telefonopkald fra Proshop til Postnord  blev problemet løst.Alle kan lave fejl - Her var Proshop hurtig til at gøre noget ved det - Derfor 5 stjerner :0)
__label__5 ,Jeg har nu flere års erfaring med at bestille og købe Laptops fra Proshop. Og denne erfaring har udelukkende været positiv. De har et bredt og godt udvalg af Laptops og betaling samt levering sker effektivt og hurtigt.
__label__5 ,Altid varen til tiden  som lovet  perfekt!!!
__label__5 ,Jeg er ekstremt tilfreds med Zalando Jeg har altid fået god service og hurtigt svar fra deres kundeservice. Plus jeg er vild med at det er då nemt at returnere 
__label__1 ,Jeg bestilt et produkt til express levering derhjemme  ikke alene er varen ikke ankommet på den rette dato  men nu siger de at jeg selv skal ned og hente den  det giver jo ikke mening at betale dyr pris for levering  når man ikke får hvad man betaler for  helt sikkert sidste gang jeg bruger dette amatør firma.
__label__5 ,Jeg har igennem årene handlet hos Zalando og har aldrig oplevet problemer. Hurtig mail omkring ordren  fin forsendelsestid og fine priser.Jeres app er også super brugervenlig.En gang imellem sker det at noget går i stykker  og der må jeg bare sige at deres kundeservice og svartid er fuldstændig fantastisk! Tusind tak for den gode og hurtige respons! Jeg vil helt sikkert handle os jer igen  og anbefale jer til dem jeg kender!
__label__1 ,Har to gange modtaget en forkert størrelse sko til min søn. Jeg har bestilt en bestemt skatesko i str. 35 5  som min søn virkelig har ønsket sig  men har nu to gange modtaget skoene i str. 37 5. Vi bor på Færøerne så det er noget rigtigt bøvl at sende retur. Jeg spurgte derfor hvad jeg kan gøre for at sikre mig størrelsen bliver rigtig næste gang. Og dertil svarede de at de vil anbefale ikke at bestille den samme sko igen fordi leverandøren  som er Nike  højst sansynligt vil sende den forkerte størrelse igen.Så åbenbart er det ikke muligt for dem at ringe til deres leverandør og sikre sig at deres kunde får det kunden har bestilt. De har ikke styr på kommunikationen til deres underleverandører og dette besvær gider jeg ikke at opleve igen  så jeg bestiller ikke flere varer fra Zalando.
__label__5 ,Super god service. Både når man køber  hvis man har spørgsmål og hvis der er noget der skal returneres.
__label__1 ,Jeg har været storkunde hos zalando. Lige indtil fornyelig! Første omgang trækker de penge for en ordre jeg ikke har bestilt. Jeg ringer og klager i flere omgange hvor de vil have mig til at finde min “ordre” via PostNord. Det gad jeg ikke at finde mig i og ringede flere gange og sagde jeg skal ikke finde en ordre jeg IKKE har bestilt. Det endte så med jeg fik mine penge tilbage og de deaktiverede min bruger fordi de mener der var tale om svindel. Jeg har så lavet en ny bruger og bestiller noget tøj. Der bliver hævet penge fra min konto for købet hvilket er så fint. MEN DER BLIVER UGEN EFTER TRUKKET ET BELØB UD AF DET BLÅ SOM SLET IKKE ER FORBUNDET MED ET KØB og de siger der er tale om kortsvindel?!! Hallo?! Jeg har lige lavet en ny bruger?! Og de siger den er røget videre til deres “bedrageri afdeling” samt at jeg skal gøre indsigelse hos min bank og spærre mit kort?! Det giver ingen mening! Ingen ordre nr  ingen bestilling  kun penge fratrukket fra min konto. Jeg kræver mine penge tilbage og det tager en kamp om at få det. Hvilket firma fralægger sig ansvaret på denne måde?!IKKE KØB HERFRA. DE ER ÅBENBART EKSPERTER I AT HÆVE PENGE FRA DIN KONTO FOR NOGET DU IKKE HAR KØBT. Og så er kundeservicen skide ringe så du er magtesløs.
__label__2 ,Langsom kundeservice...Langsom levering...ZALANDO sælger ofte til end dyre pris (har tjekket dette ud)......ZALANDO må gerne få flere tøj mærke udvalg... det er en smule svagt nu
__label__1 ,Har du brug for hjælp fra kundeservice  er der ikke noget service at hente. De er flabede og man får en klar fornemmelse af at være til besvær. I mit tilfælde har de reserveret et beløb 2 gange og de er umulige at få til at slette den sidste reservation selvom beløbet er betalt på den første reservation. Så udueligt.Jeg vil ikke anbefale det til nogen. Man kan finde det samme koncept og langt bedre service andre steder.
__label__5 ,Ingen problemer herfraJeg har ikke haft problemer med Zalando og handler der stort set  hver gang jeg skal have nyt tøj eller andet.Synes dog deres leveringstid er lidt lang.
__label__1 ,Dårligt hjemmeside  som blokere sine kunde. Jeg har handlet ind på zalando tit men  de har lige pludselig blokeret mig. Deres kundeservice er uvenlig og arogant. De siger at jeg skal søge på en ny webshop.
__label__1 ,Bestilte et par sandaler i størrelse 44  og så sender de mig et par i størrelse 41.Ikke nok med det  når jeg så vil returnere dem  så kan jeg ikke bare skrive på et skema  og bede om er returfragt seddel. Jeg skal først ringe til deres samarbejdspartner hvor de er bestilt fra  og de skal så kontakte dem for at få retursedlen..... utroligt at man skal bruge så meget tid på det.
__label__2 ,Har handlet meget ved Zalando  men har nu to gange i træk oplevet  at den varer jeg har fået  meget hurtigt efterfølgende er gået i stykker  hvorfor jeg vil bruge reklamationen  men begge gange skal Zalando  på trods af fin billededokumentation  have varen sendt tilbage. Ikke nok med  at det er en miljømæssig katastrofe  at der er en bil som skal køre frem og tilbage uden grund  så er det også irriterende tid for forbrugeren. Jeg vil aldrig råde folk til  at købe sine sko eller lign. Ved zalando  men i stedet i en fysisk butik  hvor ordet service  er en del af deres ordbog  modsat ved zalando!
__label__1 ,Har ofte handlet ved zalando men denne gang er jeg skuffet.Køber et par sko til min datter til 850 kr  da vi modtager dem er de istykker  ikke mere end de sagtens kan bruges men jeg vil ikke betale så meget for et par sko med fejl.Jeg henvender mig til zalando som Beder mig returnere skoene.Problemet er bare de er udsolgt i den str jeg skal bruge dem i så vil ikke kunne bestille dem igen. Jeg spørger zalando om vi kan beholde skoene og så bare få lidt rabat på dem men NEJ. De vil enten have skoene tilbage og refundere pengene eller have fuld pris for et produkt der er istykker.Det er simpelthen for dårligt. Jeg har aldrig brokket mig over noget hos jer før og i kan jo ikke engang tilbyde mig at sende et par nye da produkter er udsolgt. Så hvad er formålet med det ? Enormt dårlig kundeservice
__label__1 ,Bestilte et par bukser og et par løbesko. Skoene havde fragt da de var langdistance. Skoene blev annulleret fra ordren men fragten er alligevel blevet trukket. Deres kundeservice er ubrugelig og svare ikke på ens mails
__label__5 ,Alt hvad jeg har købt er fantastisk og så gode priser deres service er eminent også hvis man afbestiller tak zalando 
__label__1 ,"Fik en rykker for ikke at have betalt til tiden (fair nok). Rykkeren var via mail og indeholdte et link til betaling. Klikker jeg på linket bliver jeg møde med en side der siger ""Du har betalt!"". Jeg studser kort over det  men tænker at de har mine betalingsoplysninger fra tidligere køb og derfor blot skal have min accept (man stoler vel på det de skriver).Det viser sig at jeg ikke har betalt  så jeg får en rykker mere. Igen indeholder mailen et link til en side der fortæller mig at jeg har betalt. Dette ved jeg nu er forkert  så jeg betaler hele beløbet for at sikre at jeg ikke modtager flere regninger. Efterfølgende ringer jeg til dem for at informere dem om fejlen i deres system samt om 2. rykker kan slettes. Ingen hjælp at hente  de ville ikke engang indrømme at der var en fejl i deres mailsystem til trods for at jeg havde screenshots og en beskrivelse af problemet (som de bedte mig sende til dem).Den stakkels dame i telefonen var flink  men kunne pga dette svindlerfirma ikke hjælpe. Hendes chef var fuldstændig ligeglad. Elendig kundeservice.Køb jeres ting et andet sted!"
