rating,review
__label__1 ,svindler deres kunder! jeg sad klar kl 14.00 for at købe et produkt på deres hjemmeside  som skulle blive tilgængeligt der! det skete dog aldrig  den gik direkte over på udsolgt kl 14.00. de har tydeligvis solgt dem før tid til sig selv eller andre  og vi almindelige kunder kan bare spilde tiden!
__label__5 ,købt mange ting hos proshop og altid god oplevelse
__label__5 ,lynhurtig og fejlfri behandling og levering.
__label__5 ,bestiller noget lego have det dagen efter. rigtig god service. kan ikke blive bedre.
__label__5 ,super hurtigt! sad en aften og skulle skifte en nmve disk  men stod og manglede en extern case til operationen  samt en ram upgrade. bestilte en hverdags aften kl 22.40 og havde egentligt regnet med 1-2 dage før jeg havde varen da de kun var på lager i århus. de lå på mit lokale pakkeshop i 4490 11 timer senere. imponerende!
__label__5 ,helt problemfrit og lynhurtig ekspedition!
__label__4 ,tak for god kundeservice  godt vi kunne finde en løsning.....
__label__5 ,bestilte søndag eftermiddag og pakken ankom næste dag - det kan bare ikke gøres hurtigere. så absolut fuld tilfredshed her.
__label__5 ,gode priser  gode service og ret hurtig levering
__label__5 ,bedste onlineshop i dk. professionel og super service  især århus afdelingen 
__label__5 ,gode priser  gode service og ret hurtig levering
__label__1 ,jeg køber en zigbee kontakt finder jeg ud at den sådan set kun kan bruges til phillips hue  (snakker med producent ) normalt virker zigbee til mere da det er en fælles standart kontakter proshop de siger jeg jo bare kan sende den retur men jeg skal lige betale 49 kr for returlæbel jeg mener deres beskrivelse er forkerttak for svar så spøger jeg hvad for nogle kompitale systemer det ringet jeg og spurte op inden andmelse men det kunne i ikke svare på
__label__5 ,jeg vil bestemt handle med proshop igen og kan kun anbefale dem. næste gang jeg mangler noget så tjekker jeg dem først.
__label__5 ,thumps up herfrahurtig forsendelse  nem hjemmeside at navigere på  gode priser! handler her gerne igen :)
__label__5 ,fin og nem betjening  hurtig  besked ved opdatering af ordre og hurtig levering
__label__5 ,hurtig og billig. ca 100kr billigere end coop’s medlemstilbud
__label__4 ,nemt - hurtigt at bestille. hurtigt pakke og klar til at blive sendt.kan godt anbefales.
__label__5 ,fantastisk hurtig og nem handel samt hurtig levering
__label__5 ,tak for en fantastisk god og super hurtig service - alle de bedste anbefalinger herfra.
__label__5 ,den hurtigste og bedste købs- og leveringsoplevelse længe. det er effektiv nethandel  når det er bedst!
__label__4 ,god service  nemt med online køb og returnering. kunne dog ønske mig at der stod mere præcise mål på tøjet online.
__label__1 ,vi har haft et særdeles uheldigt forløb hos zalando. den 6/2-2021 bestilte vi et par bukser på webshoppen i str. 40. de ankom i str. 32. vi sendte dem naturligvis retur og markerede i begrundelsen  at det var en forkert størrelse der var blevet fremsendt.den 9/2-2021 bestilte vi så bukserne igen  stadig i str. 40  også denne gang kom de i str. 32. vi ringede til kundeservice  og fik en venlig medarbejder i røret  der sagde at det var han ked af  og han skulle nok få det ordnet. han anbefalede vi lige ventede en uge med at bestille dem igen.den 9/3-2021 bestilte vi så bukserne igen  stadig i str. 40  de ankom i str. 32. vi ringede igen til kundeservice  og fik en medarbejder i røret  der beklagede  og sagde  at han ville ordne det  og at han ville sætte en undersøgelse i gang. vi skulle denne gang vente en måned med at bestille. den 23/4 bestilte vi så bukserne igen  stadig i str. 40  også denne gang kom de i str. 32. da vi ringede til kundeservice igen  nu efterhånden en lille smule frustrerede over forløbet  blev vi mødt af en medarbejder  der ikke ønskede at høre på vores fremlægning af hændelsesforløbet. hun afbrød mange gange  og kom med en forklaring om  at lageret ligger i tyskland  og der intet var hun kunne gøre. da jeg ytrede  at det var frustrerende at de ikke kunne få styr på størrelsen trods de mange henvendelser  blev hun vred og truede med at lægge røret på. hun ville ikke lytte til mig.vi har nu henvendt os til zalando pr mail og har bedt om at blive kontaktet af en leder for der må da snart være nogen der kan sørge for  at den fejl  der tydeligvis er på lageret  bliver ordnet. når man læser anmeldelserne af bukserne på zalandos egen hjemmeside  bliver der også her gjort opmærksom på problemet mange gange  og alligevel har vi nu i alt fire gange modtaget bukser i den forkerte størrelse. det må kunne gøres bedre.
__label__1 ,jeg lavede i midten af april en stor ordre på en del gaver  i god tid inden de skulle gives og var allerede lidt småirriteret over at lagerbeholdningen på mange af produkterne ikke er der selvom der står de er  så det var lidt af et cirkus at finde det nødvendige.idag d. 28 april tjekker jeg track n trace  og post nord skriver den er registreret til forsendelse men ikke udleveret fra zalando. her til eftermiddag får jeg så besked om at de har modtaget min ordre retur. den har bare aldrig forlade deres lager?!?! og i et forsøg på bare at få sendt ordren til mig  tager jeg fat i kundeservice som ikke kan hverken forstå situationen eller være behjælpelig på nogen måde andet end at jeg bare er nødt til at forsøge at finde varerne igen og bestille forfra. og er størrelserne ikke længere på lager er det bare too bad. ufatteligt at man ikke forsøger at hjælpe sine kunder lidt mere når man laver sådan nogle fejl!
__label__1 ,jeg modtog i dag en påmindelse på mail om  at min rabatkode på 20 % er ved at udløbe.jeg står og skal købe en fødselsdagsgave og finder en cardigan til 2300kr og vil så indløse min rabat på de 20%.koden eksisterer ikke  står der når jeg forsøger.jeg får fat i kundeservice  som kan fortælle mig at koden skulle virke  men at hvis den imod forventning ikke gør det  kan jeg bare køre handlen igennem uden en kode. kundearbejderen vil så fange min ordre manuelt og refundere de 20%.øhhh  hvorfor sender i koder ud der ikke virker og har personale siddende som ikke kan hjælpe   som om at jeg vil satse på at få de penge refunderet - læser i selv kundernes feedback ? hvilken øv oplevelse
__label__1 ,fuldstændig uacceptabel opførsel via kundeservice! jeg bestilte en ordrer  hvorefter beløbet blev trukket to gange fra min konto. jeg har ihærdigt prøvet at kommunikerer med dem for at få løst problemet  men de er blot flabet  nedladende og benægter alle fejl! sindsygt dårlig service!
__label__1 ,meget sur over - at jeg har fulgt deres telefoniske anvisninger ang julegaver og byt her under covid og nu kan den ikke byttes da det er gået over de 100 dage retur.total fusk og tarveligt.
__label__1 ,er utilfreds med at det er svært at få information og kontakt. bestilte 2 ting på zalando i går  betalte for at få dem ekspres  og får nu oplyst at en pakke er på vej. så går jeg ind på ordren  og kan se at den ene af de to ting jeg har bestilt er annulleret. ingen besked om det  ingen begrundelse  jeg ringer og får oplyst  at det var fordi den ikke var lager. siger så  den kan stadig bestilles  og får oplyst at så kommer den fra et andet lager  så kan godt få varen hvis jeg bestiller igen. men i går kørte de med ekstra 15% rabat  det gør de ikke i dag  og jeg har betalt ekspres gebyr for at få den hurtigt. så hvis jeg bestiller igen vil den koste mig omkring 2-300 kr mere. end hvis de bare havde kunne finde ud af at få det andet lager til at sende den til mig....!!!!
__label__2 ,har aldrig haft problemer med zalando  og synes egenligt det en ret fin app. men når det så er sagt  er kundeservicen yderst elendig! jeg bestilte en t-shirt og et par bukser  men modtager desværre ikke helt det rigtige  da de har sendt mig en hoodie i stedet for de bukser jeg havde bestilt.jeg kontakter derfor kundeservice  for at se om vi ikke kan løse dette problem da dette er til en gave og egenligt ikke havde noget imod den hoodie de havde sendt forkert  der var dog det at den var billigere end de bukser jeg havde bestilt. derfor skriver jeg og spørger om jeg kan få det tilbage som hoodien kostede mindre  dette kunne ikke lade sig gøre  jeg kunne kun returnere varen. det virker underligt så jeg vælger at skrive en mail til dem  jeg får så den dejlige ærer af at skrive med 4 forskellige personer over mail som hver især skriver det modsatte af hinanden og ikke læser mine mails.virkeligt elendig kundeservice!
__label__1 ,bestilte nogle varer  der blev afsendt i 3 pakker. da den 3. pakke blev afsendt duede track and trace ikke. jeg kontakter zalando  der siger  at det er fordi den ikke er nået til dk endnu. jeg påpeger at postnord siger det er et ugyldigt pakkenummer  men jeg skal vente. jeg venter  men nummeret er fortsat ugyldigt  ringer til zalando igen  får at vide  at det den første medarbejder har sagt ikke er korrekt  de vil sende forespørgsel på nyt pakkenummer  og jeg vil høre nærmere. hører intet  ringer igen - de har ikke hørt tilbage fra deres partner angående nyt pakkenummer  men jeg skal bare tage det roligt  jeg hæfter ikke for noget. modtager en påmindelse om betaling af min ordre. ringer igen - de har nogle problemer med deres partner  der ikke svare på mails. jeg spørger om de så ikke kan ringe til dem  da jeg får indtryk af  det ikke kun er min pakke  der er tale om  men newj de kan kun skrive. hun fortæller mig om at de vil skrive igen og igen  og kommer pakken ikke  vil de med tiden kontakte postnord  men hun fortæller mig også  at jeg skal betale regningen for varerne  som ikke er modtaget og ingen aner  hvor befinder sig!? men med tiden!? vil jeg få pengene retur. farvel og tak zalando  min nyeste ordre er annulleret  og det var det sidste i så til mig.
__label__5 ,man får næsten altid varerne hurtigt. der var en enkelt varer jeg ikke fik  fordi den var udsolgt  derfor fik jeg en rabatkupon til mit næste køb  god løsning.
__label__5 ,zalando kan virkelig anbefales! jeg har handlet derfra adskillige gange  og der har aldrig været problemer. jeg har hver gang  jeg har bestilt  oplevet hurtig levering. fint med gratis levering ved køb over 189 kr.  og suverænt med gratis returnering. 10 ud af 10
__label__1 ,zalandos service er faldet til det pinlige. og der er ikke altid gratis fragt mere. jeg vælger ikke zalando igen. min ordre er delt op i 4 leveringer i forskellige udleveringssteder + der kommer et hav af e-mails  om hvad status er og hvor lang leveringen er. nu frygter jeg for returneringen  hvis sådan en er nødvendig.
__label__1 ,zalando er kriminelle. de hæver pengene dobbelt for bestillingen. det er nu sket 2 gange. bagefter skal man kæmpe i flere uger for at få sine penge igen. rent tyveri
__label__1 ,"hold nu op hvor er det ringe.bestiller en vare hos zalando 6 april  betaler med det samme via paypal. herefter modtager jeg bekræftelse på at jeg vil modtage varen mellem 6-14 april. modtager 12 april en besked om at min pakke er ankommet 65 km væk fra leverings adressen. dette ringer jeg venligt ind og gør opmærksom på  hvor den søde medarbejder siger  ""wups den fikser vi der kan gå 2-3 dage  så har du din pakke.""19 april ringer ind  og siger at jeg intet har modtaget  denne gang mindre venligt. forklarer medarbejderen  at kan hun ikke garantere min pakke ankommer inden for 2-3 dage  ønsker jeg mine penge retur.idag en uge senere stadig ingenting ingen mail opkald  ingen penge retur og selvfølgelig heller ingen pakke.jeg afventer med spænding om jeg får penge retur  dog kan jeg her udløse spændingen om at jeg aldrig forsøger at handle der igen  ej heller kan jeg på nogen måde tale pænt om eller anbefale zalando."
__label__1 ,"jeg køber for næsten 5000kr fordelt på 3 ordrer. jeg har ikke tal på hvor mange gange tingene kommer forskudt  og finder iøvrigt ud af jeg skal betale 29kr hver gang det ligger på deres ""fjernlager"" det blev så næsten 200kr for mit vedkommende. så nu er det simpelthen kundens problem at de ikke har deres varer på lager.  udover de sender pakkerne forskudt bliver der leveret bl.a. et sæt leggings til min datter (bestilt i 119) får et par til 12årige istedet. for at toppe det reserverer de det samme beløb 2 gange på min ene ordre og låser det i 20 dage. jeg får fat i en fra kundeservice der arrogant svarer at de aldrig booker 2 gange og det må være mig der læser forkert. det var det så ikke og den var god nok. deres størrelsesguider er også helt vildt elendige. det var sidste bestilling herfra  kan ikke anbefale det."
__label__1 ,svindlerfirma jeg sendte en varer retur i januar og har stadig ikke fået mine penge tilbage så nu går jeg til forbrugerrådet og håber at de vil trække zalando igennem vridemaskine
__label__1 ,handler der aldrig mere.....på trods af at postnord har bekræftet at min retur pakke er afleveret i sverige påstår zalando bare at de ikke har modtaget pakke og på trods af man ikke er enig i deres beslutning skriver de bare at de betragter sagen som afsluttet. hvis ikke det var så lille et beløb var de blevet meldt til politiet... men det er sikker også det de spekulere i... hold jeg væk... det gør jeg i hvert fald fremover....
__label__5 ,nemt at bestille og leveret hurtigt.
__label__5 ,nem bestilling og hurtig levering. kunne ikke gøres bedre 
__label__5 ,fine priser og lynhurtig levering. generelt et stort sortiment.
__label__1 ,køber en varer  får at vide den er på vej og får efterfølgende en mail om  at pengene er tilbagebetalt. får ikke yderligere information før jeg selv rækker ud. får så at vide  at produktet ikke var på lager  så de har bare tilbagebetalt pengene - uden yderligere info til mig.det var en super mærkelig købs(eller-mangel-på-samme)-oplevelse
__label__5 ,vi har efterhånden handlet en del gange hos proshop  og har desværre også et par gange oplevet at få et produkt der enten var defekt eller ikke svarede til vores forventninger.2 gange har vi modtaget defekte varer som efterfølgende er blevet indleveret til reparation og som proshop har omnyttet helt uden sværdslag.en enkelt gang fik vi et produkt der absolut ikke svarede til de forventninger vi havde og som proshop betalte pengene tilbage helt uden envendinger.vi har kun oplevet en fantastisk service fra proshop  samt hurtige og effektive leveringer på de bestillinger vi har haft.vi kan kun give proshop de bedste anbefalinger.mvh frank nelin
__label__5 ,lynhurtig levering  bestilte lørdag eftermiddag og kunne hente pakken dagen efter i pakkeboksen.
__label__5 ,professionelt  effektivt og hurtigt
__label__5 ,virkelig god service!mit barns tandbørste kom og er helt perfektservicen er helt i top og der kan på ingen måder klages over noget.
__label__5 ,rigtig god service.efter at have modtaget en pakke med playmobil hvor der manglede en del  fik vi en kompensation for det manglende. vil til enhver tid vælge proshop igen til at handle legetøj 
__label__5 ,kontrol  tempo og ofte markedets bedste pris.
__label__5 ,varen blev leveret til tiden og er præcis som den skal være.
__label__5 ,hurtigt levering  alt i tip top orden 
__label__5 ,jeg kan ikke stresse det her nok. proshop er mit goto  de absolut bedste hvad angår levering. jeg har endnu ikke oplevet noget negativt ift levering af vare og heller ikke fejl med produkter. varen er der dagen efter!!!!i er så meeeega gode mand!
__label__4 ,hurtig levering trods varer fra fjernlager. dog taber i en stjerne da i ikke prismatcher da én af varene var til 150 kr billigere i elgiganten.
__label__5 ,bestilte delene online  og hentede dem fra jeres lager i sydhavnen 2 dage senere!nem og hurtig handel til skarpe priser.
__label__2 ,jeg bestilte fem meget små ting  som nemt kunne være i samme pakke. de bliver leveret i to pakker samme dag  men to forskellige steder?? der var bøvl fra starten med den ene pakke  jeg fik to gange at vide at pakken ville ankomme imorgen  hvor jeg forgæves er dukket op for at hente den. begge kasser var kun fyldt omkring 20%. mine varer var beskidte da jeg modtog dem og jeg vil gerne anmelde det ene produkt da kvalitet og pris simpelthen ikke hænger sammen. dog er det utrolig bøvlet at give produkterne en anmeldelse  og jeg har efter omkring 20 minutters fedten rundt opgivet at få det gjort. øv for en dårlig oplevelse.
__label__1 ,jeg har købt en hoodie men aldrig fået pakken. den blev sendt og efter 2 dage stod der jeg kunne hente den i spar  men da vi tog derop kunne de ikke finde den. vi ventede et par dage og tog der op igen  den var der stadig ikke. så ringede vi til bring som sagde at vi skulle skrive til zalando. det har vi så gjort men der er ingen som svarer os. nu ved jeg ikke hvad jeg skal gøre.
__label__1 ,ægte dogshit. efter 11 dages ventetid på én ud af tre pakker  som aldrig blev opdateret på postnord appens track&trace system kontakter jeg zalando kundeservice for at finde ud af hvor min pakke er. første gang jeg kontaktede kundeservice blev jeg fortalt at den stadig “var i tyskland”  og jeg kunne lige kontakte kundeservice på fredag (i dag) igen  hvis jeg ikke havde hørt noget. nu bliver jeg fortalt  at pakken er “fanget på deres lager på grund af en teknisk fejl” og at de derfor bliver nødt til at føre købet tilbage. jeg skal herefter selv bøvle med at finde hver enkel genstand igen og det er  surprise surprise  ikke alle produkterne der er tilgængelige længere. gad vide hvor længe jeg skulle have ventet  hvis jeg ikke selv havde taget kontakt.trash company  trash service.
__label__1 ,"jeg bestilte 4 par sko  som kom ganske hurtig og det var dejligt  desværre var det nok gået lidt for stærkt med at pakke min ordre  for det ene par sko var i en forkert størrelse. fair nok  det kan jo ske for selv den bedste  der hvor min ""film"" lidt knækker er at når jeg skal returnere dem  og så selv gå ind på deres hjemmeside og bestille dem igen  det vil sige jeg endnu engang skal betale for de samme sko og jeg skal samtidig vente 7 hverdage efter de har modtaget mine sko retur  før jeg kan få de mine penge retur  på trods af at det var altså zalando som lavede en fejl.update: jeg har så idag fået en mail fra zalando om at de har modtaget min returpakke  men de skriver de kun har modtaget 1 par sko  på trods af jeg har sendt 2 par retur  det er da simpelthen så talentløst  de er sgu sidst gang jeg har bestilt sko igennem dem."
__label__5 ,har handlet hos zalando mange gange under covid  og er utrolig tilfreds. havde ikke de største forventninger  så lagde en lille ordre først. min forventning blev bragt til skamme de er rigtig gode til at rådgive ift størrelser og pasform. derudover mange prisklasser  og til alle lejligheder. har købt tøj til mig selv  mine børn og mand. leveringen er meget hurtig  og de er effektive. det er nemt at returnere/bytte varer og der er god support.
__label__3 ,"deres eget system kører virkelig genialt  stor fan  men lige så snart man bestiller fra ""partnere"" så bliver varen ikke længere leveret men blot sendt som pickup  en stor del af værdien for mig ligger sku i at jeg får mine ting leveret på arbejde. 3 gange er ting fra puma sendt på den måde."
__label__1 ,bestiller en taske  da den så kommer så er den meget mindre end de anførte dimensioner.
__label__1 ,elendig kundeservice  som mange andre også har angivet. deres procedurer for  når noget ikke går som forventet  virker til at være ansvarsfralæggelse. udfordringer med leveringer er kundens problem. jeg ringede og skrev flere mails omkring en levering  som jeg aldrig modtog. de skrev efter flere korrespondancer til sidst  at de var kede af  at jeg ikke havde fået den købte vare  men at de ikke kunne gøre noget ved det.  brug et andet firma - der er så mange alternative firmaer  der vægter kundeservice og kundepleje så meget højere.
__label__1 ,endelig kundeservice! har modtaget en defekt og har forgæves (efter flere forsøg) forsøgt at foretage en reklamation. i deres guide til reklamation på hjemmesiden står der at man skal sende en mail - men efter intet svar kontakter jeg kundeservice som på meget nedgørende vis fortæller mig at jeg var dum hvis jeg havde sendt en mail. frygtelig kundehåndtering!
__label__5 ,stort udvalg  hurtig levering  nem retur
__label__2 ,"jeg købte for nyligt en masse espadrilles hos zalando. jeg har mærkelige fødder  og jeg har derfor virkelig svært ved at finde sko der passer. jeg kan af personlige årsager ikke gå i sandaler  så derfor er espadrilles min foretrukne sommersko.zalando havde et super godt udvalg  og jeg udvalgte mig 4 par  så jeg kunne prøve dem og håbe på  at jeg kunne passe i hvert fald nogen af dem.jeg havde udvalgt et mega fedt par espadrilles. de var meget specielle  og havde et super flot mønster. det var uden tvivl dem  som jeg var mest spændt på at modtage.da jeg åbner pakken opdager jeg hurtigt  at disse specielle espadrilles ikke ligger i pakken - i stedet ligger der et par af fuldstændig samme mærke/model  men i en forkert farve. jeg vælger at prøve dem alligevel  i håbet om  at jeg så kan få ændret på ordren/bestille de andre  hvis modellen passede. skoene sad super godt  og jeg blev super glad. efterfølgende gik jeg ind på zalando.dk i håbet om at de andre stadig var der  så jeg kunne bestille dem i stedet for.jeg bliver i stedet mødt af beskeden om  at linket ikke virker - hvilket jeg går ud fra betyder  at de ikke har flere.jeg kontakter herefter zalando.dk  og de er hurtige til at svare tilbage.jeg fortæller dem  at jeg har modtaget den forkerte farve  og at jeg er super ked af det. jeg fortæller dem også  at jeg desperat har brug for skoene  og derfor har valgt at beholde dem til trods for  at det er den forkerte farve. jeg skriver til dem i håb om  at vi sammen kan finde en løsning/kompensation af en art  da fejlen 100% ligger hos dem. svaret bliver så  at jeg på kraftigste anbefaling skal returnere skoene - hvilket totalt ignorere min bøn om  at jeg har brug for skoene - for ellers mister jeg min reklamationsret for skoene. jeg får desuden at vide  at jeg bare kan gå ind og få byttet skoene  hvis jeg altså stadig kan finde dem - som jeg har prøvet - til gratis levering og retur  som zalando.dk jo allerede har for alle.der står også  at jeg som ""kompensation"" vil modtage 15% i rabat på min næste ordre. jeg er selvfølgelig glad for  at der er en form for kompensation  og at man ikke bliver 100% ignoreret  og jeg er også glad for  at de er så hurtige til at vende tilbage - for mennesker er jo ikke perfekte og fejl kan ske.jeg vil dog ærligt sige  at jeg mener at 15% er nærmest ingenting. det kræver yderligere  at jeg bestiller hos dem igen. jeg synes også  at det er for dårligt  at jeg mister min reklamationsret for skoene  til trods for  at de er samme model  men bare forkert farve. jeg føler mig virkelig skuffet af zalando.dk. jeg har været en flittig bruger af dem igennem mange mange år  og jeg havde regnet med  at en kæmpe virksomhed som dem  havde håndteret sagen med en anelse mere betænksomhed.jeg vil ikke udelukke  at jeg bruger siden igen - og hvis jeg gør  så bliver det med en stor grad af betænkelighed.mvhjosephine"
__label__1 ,har handlet hos zalando i mange år.altid betalt mine fakturaer til tiden ...og nu her fra april måned  må jeg ikke vælge “betal men faktura “mere.kun bankoverførsel .det gider jeg bare ikke.fakturaen gav mig mulighed for at prøve tøjet i fred og ro herhjemme  og betale for de tøj/sko  jeg ville beholde .der findes andre steder  man kan handle hos heldigvis ;-)zalando  var min primære butik  jeg købte masser af tøj os sko hos dem(både til mig og min familie) men kommer ikke til at handle her mere..
__label__2 ,plejer normalt være glad for zalando  men denne gang synes jeg virkelig det var for dårligt.bestilte en str 27  men modtog en større størrelse end den jeg havde bestilt og betalt for. super ærgerligt  da den str jeg bestilte i  ikke er på lager mere  hvilket den var på det tidspunkt  hvor jeg bestilte bukserne i.
__label__5 ,gode varer. gode muligheder for at returnerer og generelt ingen problemer. jeg er godt tilfreds 
__label__1 ,elsker normalt zalando - jeg har købt på faktura hos dem i et par år  jeg var så i udlandet i tre uger og pga den nye lov men at køb skal godkendes via sms eller nemid kunne jeg ikke betale til tiden  jeg har så betalt og ringede ind og undskyldte og fik af vide at der ikke ville være nogen konsekvenser. meeeeen ugen efter  kan jeg ikke længere købe på faktura?? jeg har betalt og ringede endda ind og nu er der bare lukket? tusind tak  her har jeg os kun været en trofast kunde i lang tid og har altid betalt til tiden.og de reagere ikke engang på denne anmeldelse?? de er sku flot af så stort et firma - som åbenbart er ligeglad med at svare sine kunder!
__label__5 ,altid god service og perfekt med retur og levering uden omkostninger for køber. elsker jeres shop.
__label__1 ,bestiller en sko i bred model  modtager en standard bredde. ringer for at høre om det er fejl og om de slet ikke har den brede model. får at vide at det er en enkeltstående fejl og jeg bare skal returnere skoen og bestille den igen. får den nye sko igen i standard bredde. ringer igen får at vide at det nok er en lagerfejl og jeg skal sende skoen retur og så vente en uge på at bestille den igen for så er fejlen rettet. bliver lovet en rabatkode på 15% som plaster på såret  og da jeg så i slutningen af samtalen spørger til at få den kan jeg alligevel ikke få den. dårlig stil og dårlig kundeservice
__label__1 ,alt for langsom levering! har snegle i haven der arbejder hurtiger!
__label__5 ,som sædvanlig er proshop altid hurtig med levering  har et godt udvalg af varer og til gode priser. altid skønt at handle hos dem.
__label__5 ,levede helt op til mine forventninger   god service   dog kunne det være bedre fra post nord men det var eneste lev. mulighed
__label__5 ,hurtig levering  god kommunikation hele vejen igennem
__label__5 ,hurtig levering (som altid).proshop er en af mine foretrukne webshops.
__label__5 ,bestilte i går eftermiddags. varen er ankommet i dag. fuld tilfredshed herfra.
__label__5 ,virkelig positiv oplevelse. hurtig levering og hurtig og nem retur. (det var en julegave  der var ikke noget glat med den)
__label__5 ,jeg har handlet på proshop et utal af gange gennem årene og har altid haft en rigtig god oplevelse af køb og forsendelse til konkurrencedygtige priser. topklasse.
__label__1 ,kører en cash-back kampagne på asus produkter  men deres faktura er ikke godkendt som faktura hos asus  og derved opnåes cash-back kampagne ikke.enten er det planlagt svindel i samarbejde med asus  ellers er det sjusk fra proshop  uanset så ryger sagen nok videre til højere instans da det i den grad er falsk markedsføring.
__label__5 ,nemt og bekvemt. hurtigt levering.
__label__5 ,proshop har altid leveret  også dengang de hed hhv shg og proshop. stabil hardware pusher de sidste 25 år. altid på lager  god pris og hurtig levering.
__label__5 ,ja men som altid er de så hurtige  man bestiller den ene aften og næste dag er det der.hilsen tommy jørgensen.
__label__1 ,bestilte 1/1 tre spil som stod til at være på lager og vil blive levereret den 3/1. den 4/1 modtager jeg besked om at det ene brætspil ikke var på lager alligevel så de først modtages den 5/1. den 5/1 modtager jeg ny besked om at endnu et brætspil ikke er på lager og ny leveringsdato er 9/1… nu har vi 9/1 og jeg har intet modtaget og kan se på hjemmesiden at der nu står levering 11/1?! køb et andet sted for de har åbenbart ikke det på lager de siger :-)
__label__5 ,altid en god oplevelse. har handlet her masser af gange.
__label__5 ,professionelt  nemt og hurtigt
__label__5 ,hurtig levering - billige priser 
__label__5 ,en helt igennem fantastisk service.
__label__5 ,som altid super hurtig levering og gode priser. det eneste der kan forbedres er bredere udvalg. som fx costum keycaps og andre ekstra gadget/tilbehør
__label__5 ,som sædvanlig ingen problemer med proshop :-)nemt at handle  hurtig levering
__label__5 ,bortset fra  at postnord ikke kan finde ud af modtagerflex levering
__label__5 ,bestilte 4 tandbørster og fik dem ved døren dagen efter.  super tilfreds :)
__label__5 ,super info om leveringstid  som ydermere blev overholdt ;-)
__label__5 ,altid hurtig leveringsuper godt sted at handle.
__label__5 ,fin oplevelse hele forløbet igennem  og levering hurtigere end lovet:-)
__label__5 ,nem betaling  hurtig afsendelse og levering
__label__5 ,utrolig hurtig god kvalitet en rigtig god forretning
__label__5 ,imponerende hurtigt!jeg bestilte min el-tandbørste kl. 22 og kunne hente næste dag til middag i nærboksen. andre steder tager det nemt 1 uge.
__label__5 ,simpelthen genialt! jeg bestilte min gamer-computer om aftenen hvor min ordre bekræftigelse lå i indbakken klokken 22.03. næste formiddag klokken 08.55 dukkede pakken med computeren op på min adresse med postnord.
__label__2 ,jeg købte her for noget tid siden en dutzo gaming computer her over proshop. jeg betaler 549-  ekstra for at windows 10 er installeret på den. jeg modtager min computer kort efter  og jeg finder ud af at den har det vandmærke ''aktivér windows''. jeg har ikke nogen steder fået en produktnøgle. jeg kan delvist anbefale  men jeg er godt nok træt af at de har stjålet næsten seks hundrede kroner fra mig.
__label__5 ,fantastisk services hurtig forsendelse og levering
__label__5 ,bestilte min nye computer torsdag morgen kl 6 og kunne hente den på posthuset fredag fra om formiddagen.super hurtig levering. computeren var der ikke en finger at sætte noget på. alt var bare perfekt10/10
__label__5 ,ekstremt hurtigt!!bestilte varer til afhentning i aarhus.fik meddelelse om at varerne var klar til afhentning mindre end en time efter bestilling.kan man forlange bedre service?
__label__5 ,super oplevelse at handle hos proshop.jeg bestilte et varmetæppe det var nemt at bestille og betale og næste dag blev det leveret og julegaven var i hus  det er da nemt. ikke sidste gang jeg handler hos jer.
__label__5 ,min gamle computer mus var gået til og en makker anbefalede proshop  fandt den samme mus jeg havde kigget på en anden side til 150 kr mindre herbestilte musen ved 19-20 tiden den 28 dec. dagen efter kunne jeg hente den i pakkeshoppen  så kan kun give ros og det er ikke sidste gang jeg handler her!
__label__5 ,100% top iorden service. bestilte lidt før kl 14. og dagen efter lidt før middag tikkede beskeden ind  om at min pakke lå klar i pakkeboksen. 
__label__1 ,dårlig kundeservice. kundeservice i online chat lovede at vende tilbage inden hun holdte fri. det gjorde hun aldrig. tager senere kontakt på mail for at få løst problemet  men de vendte aldrig tilbage.
__label__5 ,perfekt hjemmeside og dejligt nemt at bestille. nu er det mit snart 100'ende køb hos zalando ;-)
__label__5 ,perfekt hjemmeside bestiller for det meste der! bedste leveringstid. tøjet er mega fedt og godt kvalitet. har købt nogle bukser derfra og har haft dem i 3 år og der er ik den eneste prik det min yndlings bukser!!! helt klart anbefales
__label__1 ,de levere ikke varen til tiden og ændre bare leverings tiden som det passer dem!! slut med at handle et sted som her!!! der er ikke engang en kundeservice mere ! aldrig igen!!
__label__5 ,jeg har handlet hos zalando mange gange og over mange år! har aldrig været utilfreds med en ordre! de er hurtige til at svare på spørgsmål og synes generelt at de har en superfin hjemmeside og service!- derudover skal de have stor ros for  hvor nemt det er at returnere vare!
__label__1 ,bestilte 2 par sneakers. det ene par hvid i str 38  så modtager jeg dem sort str 36.det andet par kom i rigtig str samt farve  men sørme så om de ikke er ødelagte. ringer efter til kundeservice og får fat i 2 meget sløve padder  der hverken ku gi rabatkode eller noget som helst. som om  jeg gider bestille fra jer igen  som i bad mig om  det sku ikk sådan man beholder kunder.. 
__label__1 ,det er sidste gang jeg bruger zalando.jeg bestiller en stor samlet ordne. den bliver leveret 4 forskellige udleverings steder. har skrevet at vigtigt at bliver leveret samme sted.det er sidste gang jeg handler der.bruger så meget tid til at køre rundt til en masse udleverings steder.
